time;inertial power left wing;inertial power right wing;inertial power both wings;aerodynamic power;total, perfect elastic storage;total, no elastic storage;total, full dissipation
1.023660e-03;0.000000e+00;-2.519801e+00;-2.519801e+00;1.493101e+02;1.467903e+02;1.467903e+02;1.467903e+02 
1.535490e-03;0.000000e+00;-2.599163e+00;-2.599163e+00;1.365675e+02;1.339684e+02;1.339684e+02;1.339684e+02 
2.047039e-03;0.000000e+00;-2.677421e+00;-2.677421e+00;1.237546e+02;1.210772e+02;1.210772e+02;1.210772e+02 
2.552754e-03;0.000000e+00;-2.753701e+00;-2.753701e+00;1.113898e+02;1.086361e+02;1.086361e+02;1.086361e+02 
3.051729e-03;0.000000e+00;-2.827867e+00;-2.827867e+00;9.957423e+01;9.674637e+01;9.674637e+01;9.674637e+01 
3.546383e-03;0.000000e+00;-2.900275e+00;-2.900275e+00;8.834826e+01;8.544798e+01;8.544798e+01;8.544798e+01 
4.038354e-03;0.000000e+00;-2.971153e+00;-2.971153e+00;7.789120e+01;7.492005e+01;7.492005e+01;7.492005e+01 
4.528169e-03;0.000000e+00;-3.040556e+00;-3.040556e+00;6.824500e+01;6.520444e+01;6.520444e+01;6.520444e+01 
5.017486e-03;0.000000e+00;-3.108695e+00;-3.108695e+00;5.942981e+01;5.632111e+01;5.632111e+01;5.632111e+01 
5.506872e-03;0.000000e+00;-3.175614e+00;-3.175614e+00;5.144635e+01;4.827074e+01;4.827074e+01;4.827074e+01 
5.996353e-03;0.000000e+00;-3.241284e+00;-3.241284e+00;4.427273e+01;4.103145e+01;4.103145e+01;4.103145e+01 
6.486874e-03;0.000000e+00;-3.305792e+00;-3.305792e+00;3.784010e+01;3.453431e+01;3.453431e+01;3.453431e+01 
6.979269e-03;0.000000e+00;-3.369204e+00;-3.369204e+00;3.221134e+01;2.884214e+01;2.884214e+01;2.884214e+01 
7.472570e-03;0.000000e+00;-3.431351e+00;-3.431351e+00;2.736015e+01;2.392880e+01;2.392880e+01;2.392880e+01 
7.968431e-03;0.000000e+00;-3.492394e+00;-3.492394e+00;2.321341e+01;1.972102e+01;1.972102e+01;1.972102e+01 
8.466839e-03;0.000000e+00;-3.552276e+00;-3.552276e+00;1.978812e+01;1.623585e+01;1.623585e+01;1.623585e+01 
8.967116e-03;0.000000e+00;-3.610865e+00;-3.610865e+00;1.691827e+01;1.330741e+01;1.330741e+01;1.330741e+01 
9.470545e-03;0.000000e+00;-3.668255e+00;-3.668255e+00;1.462953e+01;1.096128e+01;1.096128e+01;1.096128e+01 
9.973813e-03;0.000000e+00;-3.724023e+00;-3.724023e+00;1.268637e+01;8.962351e+00;8.962351e+00;8.962351e+00 
1.047633e-02;0.000000e+00;-3.747323e+00;-3.747323e+00;1.102146e+01;7.274135e+00;7.274135e+00;7.274135e+00 
1.097795e-02;0.000000e+00;-3.790083e+00;-3.790083e+00;9.597528e+00;5.807445e+00;5.807445e+00;5.807445e+00 
1.147869e-02;0.000000e+00;-3.831252e+00;-3.831252e+00;8.288762e+00;4.457510e+00;4.457510e+00;4.457510e+00 
1.197858e-02;0.000000e+00;-3.870821e+00;-3.870821e+00;7.121386e+00;3.250565e+00;3.250565e+00;3.250565e+00 
1.247785e-02;0.000000e+00;-3.908793e+00;-3.908793e+00;6.126172e+00;2.217379e+00;2.217379e+00;2.217379e+00 
1.297665e-02;0.000000e+00;-3.945164e+00;-3.945164e+00;5.221570e+00;1.276406e+00;1.276406e+00;1.276406e+00 
1.347517e-02;0.000000e+00;-3.979934e+00;-3.979934e+00;4.436398e+00;4.564642e-01;4.564642e-01;4.564642e-01 
1.397347e-02;0.000000e+00;-4.013089e+00;-4.013089e+00;3.767599e+00;-2.454898e-01;0.000000e+00;2.454898e-01 
1.447147e-02;0.000000e+00;-4.044609e+00;-4.044609e+00;3.143230e+00;-9.013783e-01;0.000000e+00;9.013783e-01 
1.496930e-02;0.000000e+00;-4.074485e+00;-4.074485e+00;2.637627e+00;-1.436857e+00;0.000000e+00;1.436857e+00 
1.546704e-02;0.000000e+00;-4.102706e+00;-4.102706e+00;2.244033e+00;-1.858673e+00;0.000000e+00;1.858673e+00 
1.596478e-02;0.000000e+00;-4.129262e+00;-4.129262e+00;1.907894e+00;-2.221368e+00;0.000000e+00;2.221368e+00 
1.646262e-02;0.000000e+00;-4.154138e+00;-4.154138e+00;1.696265e+00;-2.457873e+00;0.000000e+00;2.457873e+00 
1.696049e-02;0.000000e+00;-4.177316e+00;-4.177316e+00;1.529330e+00;-2.647986e+00;0.000000e+00;2.647986e+00 
1.745844e-02;0.000000e+00;-4.198781e+00;-4.198781e+00;1.456654e+00;-2.742126e+00;0.000000e+00;2.742126e+00 
1.795648e-02;0.000000e+00;-4.218516e+00;-4.218516e+00;1.462566e+00;-2.755950e+00;0.000000e+00;2.755950e+00 
1.845473e-02;0.000000e+00;-4.236509e+00;-4.236509e+00;1.518506e+00;-2.718003e+00;0.000000e+00;2.718003e+00 
1.895318e-02;0.000000e+00;-4.252744e+00;-4.252744e+00;1.645653e+00;-2.607091e+00;0.000000e+00;2.607091e+00 
1.945190e-02;0.000000e+00;-4.267202e+00;-4.267202e+00;1.815796e+00;-2.451406e+00;0.000000e+00;2.451406e+00 
1.995093e-02;0.000000e+00;-4.279870e+00;-4.279870e+00;2.005481e+00;-2.274389e+00;0.000000e+00;2.274389e+00 
2.045030e-02;0.000000e+00;-4.260409e+00;-4.260409e+00;2.206520e+00;-2.053889e+00;0.000000e+00;2.053889e+00 
2.095005e-02;0.000000e+00;-4.254063e+00;-4.254063e+00;2.394500e+00;-1.859563e+00;0.000000e+00;1.859563e+00 
2.145020e-02;0.000000e+00;-4.246277e+00;-4.246277e+00;2.565460e+00;-1.680817e+00;0.000000e+00;1.680817e+00 
2.195076e-02;0.000000e+00;-4.237045e+00;-4.237045e+00;2.703919e+00;-1.533125e+00;0.000000e+00;1.533125e+00 
2.245174e-02;0.000000e+00;-4.226360e+00;-4.226360e+00;2.802770e+00;-1.423591e+00;0.000000e+00;1.423591e+00 
2.295316e-02;0.000000e+00;-4.214217e+00;-4.214217e+00;2.867523e+00;-1.346694e+00;0.000000e+00;1.346694e+00 
2.345505e-02;0.000000e+00;-4.200608e+00;-4.200608e+00;2.889103e+00;-1.311505e+00;0.000000e+00;1.311505e+00 
2.395742e-02;0.000000e+00;-4.185526e+00;-4.185526e+00;2.863901e+00;-1.321625e+00;0.000000e+00;1.321625e+00 
2.446025e-02;0.000000e+00;-4.168965e+00;-4.168965e+00;2.812126e+00;-1.356839e+00;0.000000e+00;1.356839e+00 
2.496362e-02;0.000000e+00;-4.150917e+00;-4.150917e+00;2.732497e+00;-1.418420e+00;0.000000e+00;1.418420e+00 
2.546747e-02;0.000000e+00;-4.131376e+00;-4.131376e+00;2.615979e+00;-1.515397e+00;0.000000e+00;1.515397e+00 
2.597183e-02;0.000000e+00;-4.110334e+00;-4.110334e+00;2.479106e+00;-1.631228e+00;0.000000e+00;1.631228e+00 
2.647674e-02;0.000000e+00;-4.087782e+00;-4.087782e+00;2.339556e+00;-1.748226e+00;0.000000e+00;1.748226e+00 
2.698215e-02;0.000000e+00;-4.063716e+00;-4.063716e+00;2.170741e+00;-1.892975e+00;0.000000e+00;1.892975e+00 
2.748813e-02;0.000000e+00;-4.038125e+00;-4.038125e+00;1.993397e+00;-2.044729e+00;0.000000e+00;2.044729e+00 
2.799461e-02;0.000000e+00;-4.011004e+00;-4.011004e+00;1.810950e+00;-2.200054e+00;0.000000e+00;2.200054e+00 
2.850165e-02;0.000000e+00;-3.982343e+00;-3.982343e+00;1.629146e+00;-2.353197e+00;0.000000e+00;2.353197e+00 
2.900923e-02;0.000000e+00;-3.952135e+00;-3.952135e+00;1.440195e+00;-2.511939e+00;0.000000e+00;2.511939e+00 
2.951737e-02;0.000000e+00;-3.920370e+00;-3.920370e+00;1.247957e+00;-2.672413e+00;0.000000e+00;2.672413e+00 
3.002601e-02;0.000000e+00;-3.876292e+00;-3.876292e+00;1.063621e+00;-2.812671e+00;0.000000e+00;2.812671e+00 
3.053523e-02;0.000000e+00;-3.823382e+00;-3.823382e+00;8.969394e-01;-2.926442e+00;0.000000e+00;2.926442e+00 
3.104498e-02;0.000000e+00;-3.769576e+00;-3.769576e+00;7.207777e-01;-3.048798e+00;0.000000e+00;3.048798e+00 
3.155526e-02;0.000000e+00;-3.714878e+00;-3.714878e+00;5.475266e-01;-3.167352e+00;0.000000e+00;3.167352e+00 
3.206608e-02;0.000000e+00;-3.659292e+00;-3.659292e+00;3.905034e-01;-3.268789e+00;0.000000e+00;3.268789e+00 
3.257744e-02;0.000000e+00;-3.602818e+00;-3.602818e+00;2.548138e-01;-3.348005e+00;0.000000e+00;3.348005e+00 
3.308922e-02;0.000000e+00;-3.545474e+00;-3.545474e+00;1.161385e-01;-3.429335e+00;0.000000e+00;3.429335e+00 
3.360105e-02;0.000000e+00;-3.487305e+00;-3.487305e+00;-2.847122e-02;-3.515776e+00;0.000000e+00;3.515776e+00 
3.411288e-02;0.000000e+00;-3.428321e+00;-3.428321e+00;-1.523973e-01;-3.580719e+00;0.000000e+00;3.580719e+00 
3.462471e-02;0.000000e+00;-3.368528e+00;-3.368528e+00;-2.656756e-01;-3.634203e+00;0.000000e+00;3.634203e+00 
3.513654e-02;0.000000e+00;-3.307927e+00;-3.307927e+00;-3.662316e-01;-3.674159e+00;0.000000e+00;3.674159e+00 
3.564837e-02;0.000000e+00;-3.246525e+00;-3.246525e+00;-4.786032e-01;-3.725128e+00;0.000000e+00;3.725128e+00 
3.616020e-02;0.000000e+00;-3.184322e+00;-3.184322e+00;-5.735378e-01;-3.757860e+00;0.000000e+00;3.757860e+00 
3.667203e-02;0.000000e+00;-3.121323e+00;-3.121323e+00;-6.566428e-01;-3.777966e+00;0.000000e+00;3.777966e+00 
3.718386e-02;0.000000e+00;-3.057530e+00;-3.057530e+00;-7.334778e-01;-3.791007e+00;0.000000e+00;3.791007e+00 
3.769569e-02;0.000000e+00;-2.992944e+00;-2.992944e+00;-8.036382e-01;-3.796582e+00;0.000000e+00;3.796582e+00 
3.820752e-02;0.000000e+00;-2.927567e+00;-2.927567e+00;-8.822482e-01;-3.809816e+00;0.000000e+00;3.809816e+00 
3.871935e-02;0.000000e+00;-2.861401e+00;-2.861401e+00;-9.445498e-01;-3.805951e+00;0.000000e+00;3.805951e+00 
3.923118e-02;0.000000e+00;-2.794446e+00;-2.794446e+00;-9.988767e-01;-3.793323e+00;0.000000e+00;3.793323e+00 
3.974301e-02;0.000000e+00;-2.726702e+00;-2.726702e+00;-1.047767e+00;-3.774469e+00;0.000000e+00;3.774469e+00 
4.025484e-02;0.000000e+00;-2.645301e+00;-2.645301e+00;-1.083892e+00;-3.729192e+00;0.000000e+00;3.729192e+00 
4.076667e-02;0.000000e+00;-2.560617e+00;-2.560617e+00;-1.126503e+00;-3.687120e+00;0.000000e+00;3.687120e+00 
4.127850e-02;0.000000e+00;-2.476044e+00;-2.476044e+00;-1.159539e+00;-3.635583e+00;0.000000e+00;3.635583e+00 
4.179033e-02;0.000000e+00;-2.391583e+00;-2.391583e+00;-1.178028e+00;-3.569611e+00;0.000000e+00;3.569611e+00 
4.230216e-02;0.000000e+00;-2.307239e+00;-2.307239e+00;-1.191665e+00;-3.498904e+00;0.000000e+00;3.498904e+00 
4.281399e-02;0.000000e+00;-2.223012e+00;-2.223012e+00;-1.198670e+00;-3.421683e+00;0.000000e+00;3.421683e+00 
4.332582e-02;0.000000e+00;-2.138906e+00;-2.138906e+00;-1.198883e+00;-3.337789e+00;0.000000e+00;3.337789e+00 
4.383765e-02;0.000000e+00;-2.054921e+00;-2.054921e+00;-1.200185e+00;-3.255106e+00;0.000000e+00;3.255106e+00 
4.434948e-02;0.000000e+00;-1.971058e+00;-1.971058e+00;-1.199482e+00;-3.170540e+00;0.000000e+00;3.170540e+00 
4.486131e-02;0.000000e+00;-1.887318e+00;-1.887318e+00;-1.190386e+00;-3.077704e+00;0.000000e+00;3.077704e+00 
4.537314e-02;0.000000e+00;-1.803702e+00;-1.803702e+00;-1.174361e+00;-2.978063e+00;0.000000e+00;2.978063e+00 
4.588497e-02;0.000000e+00;-1.720209e+00;-1.720209e+00;-1.156731e+00;-2.876940e+00;0.000000e+00;2.876940e+00 
4.639680e-02;0.000000e+00;-1.636838e+00;-1.636838e+00;-1.135955e+00;-2.772794e+00;0.000000e+00;2.772794e+00 
4.690863e-02;0.000000e+00;-1.553590e+00;-1.553590e+00;-1.111747e+00;-2.665336e+00;0.000000e+00;2.665336e+00 
4.742046e-02;0.000000e+00;-1.470461e+00;-1.470461e+00;-1.087193e+00;-2.557655e+00;0.000000e+00;2.557655e+00 
4.793229e-02;0.000000e+00;-1.387452e+00;-1.387452e+00;-1.062288e+00;-2.449739e+00;0.000000e+00;2.449739e+00 
4.844412e-02;0.000000e+00;-1.304560e+00;-1.304560e+00;-1.036224e+00;-2.340784e+00;0.000000e+00;2.340784e+00 
4.895595e-02;0.000000e+00;-1.221782e+00;-1.221782e+00;-1.004452e+00;-2.226234e+00;0.000000e+00;2.226234e+00 
4.946778e-02;0.000000e+00;-1.139116e+00;-1.139116e+00;-9.685986e-01;-2.107715e+00;0.000000e+00;2.107715e+00 
4.997961e-02;0.000000e+00;-1.056560e+00;-1.056560e+00;-9.301125e-01;-1.986672e+00;0.000000e+00;1.986672e+00 
5.049144e-02;0.000000e+00;-9.603054e-01;-9.603054e-01;-8.895911e-01;-1.849897e+00;0.000000e+00;1.849897e+00 
5.100327e-02;0.000000e+00;-8.682165e-01;-8.682165e-01;-8.439047e-01;-1.712121e+00;0.000000e+00;1.712121e+00 
5.151510e-02;0.000000e+00;-7.771647e-01;-7.771647e-01;-7.931945e-01;-1.570359e+00;0.000000e+00;1.570359e+00 
5.202693e-02;0.000000e+00;-6.871422e-01;-6.871422e-01;-7.426473e-01;-1.429790e+00;0.000000e+00;1.429790e+00 
5.253876e-02;0.000000e+00;-5.981409e-01;-5.981409e-01;-6.916646e-01;-1.289805e+00;0.000000e+00;1.289805e+00 
5.305059e-02;0.000000e+00;-5.101528e-01;-5.101528e-01;-6.382602e-01;-1.148413e+00;0.000000e+00;1.148413e+00 
5.356242e-02;0.000000e+00;-4.231693e-01;-4.231693e-01;-5.814927e-01;-1.004662e+00;0.000000e+00;1.004662e+00 
5.407425e-02;0.000000e+00;-3.371820e-01;-3.371820e-01;-5.220071e-01;-8.591892e-01;0.000000e+00;8.591892e-01 
5.458608e-02;0.000000e+00;-2.521824e-01;-2.521824e-01;-4.607398e-01;-7.129223e-01;0.000000e+00;7.129223e-01 
5.509791e-02;0.000000e+00;-1.681613e-01;-1.681613e-01;-3.978120e-01;-5.659733e-01;0.000000e+00;5.659733e-01 
5.560974e-02;0.000000e+00;-8.511001e-02;-8.511001e-02;-3.335539e-01;-4.186639e-01;0.000000e+00;4.186639e-01 
5.612157e-02;0.000000e+00;-3.018992e-03;-3.018992e-03;-2.675149e-01;-2.705339e-01;0.000000e+00;2.705339e-01 
5.663340e-02;0.000000e+00;7.812072e-02;7.812072e-02;-2.011181e-01;-1.229974e-01;0.000000e+00;1.229974e-01 
5.714523e-02;0.000000e+00;1.583185e-01;1.583185e-01;-1.332872e-01;2.503129e-02;2.503129e-02;2.503129e-02 
5.765706e-02;0.000000e+00;2.375839e-01;2.375839e-01;-6.448137e-02;1.731025e-01;1.731025e-01;1.731025e-01 
5.816889e-02;0.000000e+00;3.159267e-01;3.159267e-01;4.213037e-03;3.201397e-01;3.201397e-01;3.201397e-01 
5.868072e-02;0.000000e+00;3.933562e-01;3.933562e-01;7.350406e-02;4.668602e-01;4.668602e-01;4.668602e-01 
5.919255e-02;0.000000e+00;4.698825e-01;4.698825e-01;1.431845e-01;6.130670e-01;6.130670e-01;6.130670e-01 
5.970438e-02;0.000000e+00;5.455153e-01;5.455153e-01;2.140964e-01;7.596117e-01;7.596117e-01;7.596117e-01 
6.021621e-02;0.000000e+00;6.284576e-01;6.284576e-01;2.858995e-01;9.143570e-01;9.143570e-01;9.143570e-01 
6.072804e-02;0.000000e+00;7.068957e-01;7.068957e-01;3.589147e-01;1.065810e+00;1.065810e+00;1.065810e+00 
6.123987e-02;0.000000e+00;7.836672e-01;7.836672e-01;4.331380e-01;1.216805e+00;1.216805e+00;1.216805e+00 
6.175170e-02;0.000000e+00;8.587928e-01;8.587928e-01;5.087920e-01;1.367585e+00;1.367585e+00;1.367585e+00 
6.226353e-02;0.000000e+00;9.322930e-01;9.322930e-01;5.837285e-01;1.516022e+00;1.516022e+00;1.516022e+00 
6.277536e-02;0.000000e+00;1.004189e+00;1.004189e+00;6.587619e-01;1.662951e+00;1.662951e+00;1.662951e+00 
6.328719e-02;0.000000e+00;1.074500e+00;1.074500e+00;7.338118e-01;1.808312e+00;1.808312e+00;1.808312e+00 
6.379902e-02;0.000000e+00;1.143247e+00;1.143247e+00;8.092658e-01;1.952513e+00;1.952513e+00;1.952513e+00 
6.431085e-02;0.000000e+00;1.210451e+00;1.210451e+00;8.851474e-01;2.095598e+00;2.095598e+00;2.095598e+00 
6.482268e-02;0.000000e+00;1.276131e+00;1.276131e+00;9.612682e-01;2.237399e+00;2.237399e+00;2.237399e+00 
6.533451e-02;0.000000e+00;1.340308e+00;1.340308e+00;1.036948e+00;2.377256e+00;2.377256e+00;2.377256e+00 
6.584634e-02;0.000000e+00;1.403002e+00;1.403002e+00;1.111334e+00;2.514335e+00;2.514335e+00;2.514335e+00 
6.635817e-02;0.000000e+00;1.464232e+00;1.464232e+00;1.184938e+00;2.649170e+00;2.649170e+00;2.649170e+00 
6.687000e-02;0.000000e+00;1.524019e+00;1.524019e+00;1.258509e+00;2.782528e+00;2.782528e+00;2.782528e+00 
6.738183e-02;0.000000e+00;1.582382e+00;1.582382e+00;1.332323e+00;2.914705e+00;2.914705e+00;2.914705e+00 
6.789366e-02;0.000000e+00;1.639341e+00;1.639341e+00;1.405774e+00;3.045115e+00;3.045115e+00;3.045115e+00 
6.840549e-02;0.000000e+00;1.694916e+00;1.694916e+00;1.478396e+00;3.173312e+00;3.173312e+00;3.173312e+00 
6.891732e-02;0.000000e+00;1.749125e+00;1.749125e+00;1.550016e+00;3.299141e+00;3.299141e+00;3.299141e+00 
6.942915e-02;0.000000e+00;1.801989e+00;1.801989e+00;1.621265e+00;3.423254e+00;3.423254e+00;3.423254e+00 
6.994098e-02;0.000000e+00;1.853526e+00;1.853526e+00;1.692562e+00;3.546088e+00;3.546088e+00;3.546088e+00 
7.045281e-02;0.000000e+00;1.914497e+00;1.914497e+00;1.762894e+00;3.677391e+00;3.677391e+00;3.677391e+00 
7.096464e-02;0.000000e+00;1.963317e+00;1.963317e+00;1.831548e+00;3.794865e+00;3.794865e+00;3.794865e+00 
7.147647e-02;0.000000e+00;2.010316e+00;2.010316e+00;1.899714e+00;3.910029e+00;3.910029e+00;3.910029e+00 
7.198830e-02;0.000000e+00;2.055525e+00;2.055525e+00;1.967707e+00;4.023231e+00;4.023231e+00;4.023231e+00 
7.250013e-02;0.000000e+00;2.098977e+00;2.098977e+00;2.034247e+00;4.133223e+00;4.133223e+00;4.133223e+00 
7.301196e-02;0.000000e+00;2.140705e+00;2.140705e+00;2.098922e+00;4.239626e+00;4.239626e+00;4.239626e+00 
7.352379e-02;0.000000e+00;2.180741e+00;2.180741e+00;2.162284e+00;4.343025e+00;4.343025e+00;4.343025e+00 
7.403562e-02;0.000000e+00;2.219116e+00;2.219116e+00;2.224467e+00;4.443584e+00;4.443584e+00;4.443584e+00 
7.454745e-02;0.000000e+00;2.255863e+00;2.255863e+00;2.286440e+00;4.542303e+00;4.542303e+00;4.542303e+00 
7.505928e-02;0.000000e+00;2.291014e+00;2.291014e+00;2.347506e+00;4.638520e+00;4.638520e+00;4.638520e+00 
7.557111e-02;0.000000e+00;2.324600e+00;2.324600e+00;2.406158e+00;4.730757e+00;4.730757e+00;4.730757e+00 
7.608294e-02;0.000000e+00;2.356651e+00;2.356651e+00;2.462141e+00;4.818792e+00;4.818792e+00;4.818792e+00 
7.659477e-02;0.000000e+00;2.387200e+00;2.387200e+00;2.516137e+00;4.903337e+00;4.903337e+00;4.903337e+00 
7.710660e-02;0.000000e+00;2.416278e+00;2.416278e+00;2.567706e+00;4.983984e+00;4.983984e+00;4.983984e+00 
7.761843e-02;0.000000e+00;2.443914e+00;2.443914e+00;2.616117e+00;5.060032e+00;5.060032e+00;5.060032e+00 
7.813026e-02;0.000000e+00;2.470141e+00;2.470141e+00;2.664225e+00;5.134366e+00;5.134366e+00;5.134366e+00 
7.864209e-02;0.000000e+00;2.494988e+00;2.494988e+00;2.712027e+00;5.207014e+00;5.207014e+00;5.207014e+00 
7.915392e-02;0.000000e+00;2.518485e+00;2.518485e+00;2.758995e+00;5.277480e+00;5.277480e+00;5.277480e+00 
7.966575e-02;0.000000e+00;2.540664e+00;2.540664e+00;2.804720e+00;5.345384e+00;5.345384e+00;5.345384e+00 
8.017758e-02;0.000000e+00;2.576023e+00;2.576023e+00;2.848745e+00;5.424769e+00;5.424769e+00;5.424769e+00 
8.068941e-02;0.000000e+00;2.594057e+00;2.594057e+00;2.891676e+00;5.485732e+00;5.485732e+00;5.485732e+00 
8.120124e-02;0.000000e+00;2.610575e+00;2.610575e+00;2.931007e+00;5.541582e+00;5.541582e+00;5.541582e+00 
8.171307e-02;0.000000e+00;2.625621e+00;2.625621e+00;2.969577e+00;5.595198e+00;5.595198e+00;5.595198e+00 
8.222490e-02;0.000000e+00;2.639237e+00;2.639237e+00;3.006411e+00;5.645647e+00;5.645647e+00;5.645647e+00 
8.273673e-02;0.000000e+00;2.651463e+00;2.651463e+00;3.040677e+00;5.692140e+00;5.692140e+00;5.692140e+00 
8.324856e-02;0.000000e+00;2.662344e+00;2.662344e+00;3.073733e+00;5.736077e+00;5.736077e+00;5.736077e+00 
8.376039e-02;0.000000e+00;2.671919e+00;2.671919e+00;3.101196e+00;5.773115e+00;5.773115e+00;5.773115e+00 
8.427222e-02;0.000000e+00;2.680231e+00;2.680231e+00;3.125233e+00;5.805464e+00;5.805464e+00;5.805464e+00 
8.478405e-02;0.000000e+00;2.687322e+00;2.687322e+00;3.147809e+00;5.835131e+00;5.835131e+00;5.835131e+00 
8.529588e-02;0.000000e+00;2.693233e+00;2.693233e+00;3.168301e+00;5.861534e+00;5.861534e+00;5.861534e+00 
8.580771e-02;0.000000e+00;2.698005e+00;2.698005e+00;3.186203e+00;5.884208e+00;5.884208e+00;5.884208e+00 
8.631954e-02;0.000000e+00;2.701681e+00;2.701681e+00;3.201559e+00;5.903240e+00;5.903240e+00;5.903240e+00 
8.683137e-02;0.000000e+00;2.704300e+00;2.704300e+00;3.214097e+00;5.918397e+00;5.918397e+00;5.918397e+00 
8.734320e-02;0.000000e+00;2.705905e+00;2.705905e+00;3.223898e+00;5.929803e+00;5.929803e+00;5.929803e+00 
8.785503e-02;0.000000e+00;2.706537e+00;2.706537e+00;3.232906e+00;5.939442e+00;5.939442e+00;5.939442e+00 
8.836686e-02;0.000000e+00;2.706237e+00;2.706237e+00;3.238116e+00;5.944353e+00;5.944353e+00;5.944353e+00 
8.887869e-02;0.000000e+00;2.705046e+00;2.705046e+00;3.239198e+00;5.944245e+00;5.944245e+00;5.944245e+00 
8.939052e-02;0.000000e+00;2.703006e+00;2.703006e+00;3.239580e+00;5.942586e+00;5.942586e+00;5.942586e+00 
8.990235e-02;0.000000e+00;2.700158e+00;2.700158e+00;3.238091e+00;5.938248e+00;5.938248e+00;5.938248e+00 
9.041418e-02;0.000000e+00;2.712870e+00;2.712870e+00;3.235949e+00;5.948819e+00;5.948819e+00;5.948819e+00 
9.092601e-02;0.000000e+00;2.707533e+00;2.707533e+00;3.233416e+00;5.940950e+00;5.940950e+00;5.940950e+00 
9.143784e-02;0.000000e+00;2.701423e+00;2.701423e+00;3.227726e+00;5.929149e+00;5.929149e+00;5.929149e+00 
9.194967e-02;0.000000e+00;2.694586e+00;2.694586e+00;3.216717e+00;5.911303e+00;5.911303e+00;5.911303e+00 
9.246150e-02;0.000000e+00;2.687070e+00;2.687070e+00;3.206527e+00;5.893597e+00;5.893597e+00;5.893597e+00 
9.297333e-02;0.000000e+00;2.678921e+00;2.678921e+00;3.194505e+00;5.873425e+00;5.873425e+00;5.873425e+00 
9.348516e-02;0.000000e+00;2.670187e+00;2.670187e+00;3.177007e+00;5.847194e+00;5.847194e+00;5.847194e+00 
9.399699e-02;0.000000e+00;2.660916e+00;2.660916e+00;3.157863e+00;5.818779e+00;5.818779e+00;5.818779e+00 
9.450882e-02;0.000000e+00;2.651155e+00;2.651155e+00;3.135550e+00;5.786704e+00;5.786704e+00;5.786704e+00 
9.502065e-02;0.000000e+00;2.640952e+00;2.640952e+00;3.106495e+00;5.747446e+00;5.747446e+00;5.747446e+00 
9.553248e-02;0.000000e+00;2.630354e+00;2.630354e+00;3.074893e+00;5.705247e+00;5.705247e+00;5.705247e+00 
9.604431e-02;0.000000e+00;2.619410e+00;2.619410e+00;3.044315e+00;5.663725e+00;5.663725e+00;5.663725e+00 
9.655614e-02;0.000000e+00;2.608167e+00;2.608167e+00;3.010945e+00;5.619113e+00;5.619113e+00;5.619113e+00 
9.706797e-02;0.000000e+00;2.596675e+00;2.596675e+00;2.974401e+00;5.571075e+00;5.571075e+00;5.571075e+00 
9.757980e-02;0.000000e+00;2.584980e+00;2.584980e+00;2.938833e+00;5.523813e+00;5.523813e+00;5.523813e+00 
9.809163e-02;0.000000e+00;2.573132e+00;2.573132e+00;2.898196e+00;5.471328e+00;5.471328e+00;5.471328e+00 
9.860346e-02;0.000000e+00;2.561179e+00;2.561179e+00;2.852529e+00;5.413708e+00;5.413708e+00;5.413708e+00 
9.911529e-02;0.000000e+00;2.549170e+00;2.549170e+00;2.806844e+00;5.356015e+00;5.356015e+00;5.356015e+00 
9.962712e-02;0.000000e+00;2.537155e+00;2.537155e+00;2.758827e+00;5.295982e+00;5.295982e+00;5.295982e+00 
1.001390e-01;0.000000e+00;2.546089e+00;2.546089e+00;2.713860e+00;5.259948e+00;5.259948e+00;5.259948e+00 
1.006508e-01;0.000000e+00;2.555180e+00;2.555180e+00;2.675860e+00;5.231041e+00;5.231041e+00;5.231041e+00 
1.011626e-01;0.000000e+00;2.564335e+00;2.564335e+00;2.638332e+00;5.202667e+00;5.202667e+00;5.202667e+00 
1.016744e-01;0.000000e+00;2.573555e+00;2.573555e+00;2.602073e+00;5.175628e+00;5.175628e+00;5.175628e+00 
1.021863e-01;0.000000e+00;2.582842e+00;2.582842e+00;2.569100e+00;5.151942e+00;5.151942e+00;5.151942e+00 
1.026981e-01;0.000000e+00;2.592198e+00;2.592198e+00;2.540523e+00;5.132721e+00;5.132721e+00;5.132721e+00 
1.032099e-01;0.000000e+00;2.601626e+00;2.601626e+00;2.514787e+00;5.116413e+00;5.116413e+00;5.116413e+00 
1.037218e-01;0.000000e+00;2.611127e+00;2.611127e+00;2.495370e+00;5.106497e+00;5.106497e+00;5.106497e+00 
1.042336e-01;0.000000e+00;2.620705e+00;2.620705e+00;2.478850e+00;5.099555e+00;5.099555e+00;5.099555e+00 
1.047454e-01;0.000000e+00;2.630361e+00;2.630361e+00;2.460006e+00;5.090367e+00;5.090367e+00;5.090367e+00 
1.052573e-01;0.000000e+00;2.640096e+00;2.640096e+00;2.444027e+00;5.084123e+00;5.084123e+00;5.084123e+00 
1.057691e-01;0.000000e+00;2.649915e+00;2.649915e+00;2.429125e+00;5.079040e+00;5.079040e+00;5.079040e+00 
1.062809e-01;0.000000e+00;2.659817e+00;2.659817e+00;2.415257e+00;5.075074e+00;5.075074e+00;5.075074e+00 
1.067927e-01;0.000000e+00;2.669806e+00;2.669806e+00;2.405224e+00;5.075030e+00;5.075030e+00;5.075030e+00 
