2, -3.0, -3.0
3, -0.9, -1.2
4, -1.02, -1.11
5, -0.8, -0.88
6, -1.0, -1.06
7, -0.84, -0.9
8, -0.85, -0.88
9, -0.85, -0.86
10, -0.8, -0.82
11, -0.87, -0.92
12, -0.81, -0.83
13, -0.79, -0.82
14, -0.82, -0.84
15, -0.82, -0.84
16, -0.86, -0.88
17, -0.78, -0.81
18, -0.79, -0.8
19, -0.83, -0.84
20, -0.86, -0.87
21, -0.83, -0.86
22, -0.83, -0.84
23, -0.79, -0.8
24, -0.82, -0.83
25, -0.86, -0.86
26, -0.87, -0.88
27, -0.82, -0.83
28, -0.82, -0.83
29, -0.83, -0.84
30, -0.86, -0.87
31, -0.84, -0.85
32, -0.83, -0.84
33, -0.8, -0.81
34, -0.81, -0.82
35, -0.78, -0.79
36, -0.84, -0.85
37, -0.79, -0.8
38, -0.84, -0.85
39, -0.88, -0.89
40, -0.81, -0.82
41, -0.86, -0.87
42, -0.83, -0.84
43, -0.82, -0.83
44, -0.83, -0.84
45, -0.79, -0.8
46, -0.82, -0.83
47, -0.82, -0.83
48, -0.82, -0.83
49, -0.79, -0.82
50, -0.83, -0.84
51, -0.84, -0.86
52, -0.8, -0.8
53, -0.83, -0.83
54, -0.81, -0.82
55, -0.82, -0.83
56, -0.84, -0.85
57, -0.85, -0.86
58, -0.84, -0.85
59, -0.83, -0.84
60, -0.82, -0.83
61, -0.82, -0.83
62, -0.82, -0.83
63, -0.81, -0.82
64, -0.82, -0.83
65, -0.84, -0.84
66, -0.8, -0.81
67, -0.8, -0.81
68, -0.81, -0.82
69, -0.79, -0.8
70, -0.83, -0.84
71, -0.86, -0.86
72, -0.86, -0.87
73, -0.83, -0.83
74, -0.84, -0.85
75, -0.83, -0.84
76, -0.84, -0.84
77, -0.86, -0.87
78, -0.82, -0.83
79, -0.82, -0.83
80, -0.83, -0.83
81, -0.83, -0.85
82, -0.82, -0.83
83, -0.81, -0.82
84, -0.81, -0.82
85, -0.82, -0.83
86, -0.83, -0.84
87, -0.84, -0.85
88, -0.83, -0.83
89, -0.85, -0.84
90, -0.84, -0.85
91, -0.85, -0.85
92, -0.82, -0.83
93, -0.81, -0.82
94, -0.85, -0.85
95, -0.81, -0.82
96, -0.83, -0.83
97, -0.81, -0.82
98, -0.83, -0.84
99, -0.84, -0.84
100, -0.82, -0.83
500, -0.83, -0.84
1000, -0.82, -0.83
2000, -0.83, -0.83
3000, -0.83, -0.83
4000, -0.83, -0.83
5000, -0.83, -0.83
